mega_cluster,id,fingerprint,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,name_modified
celery,227176,celeryicedpascal,Iced Pascal Celery,,13,13,1959,1966,0,0,iced pascal celery
celery,251095,celeryicedpascal,Iced Pascal Celery,,1,1,1959,1959,0,0,iced pascal celery
celery,43662,celeryknob,Knob Celery,,12,12,1900,1917,0.15,0.5,knob celery
celery,432241,celeryknob,Knob celery,,2,2,1912,1914,0.25,0.3,knob celery
celery,455819,celeryknob,knob celery,,1,1,0,0,0,0,knob celery
celery,116154,celeryknobsalad,Knob celery salad,,12,12,1906,1954,0.15,0.3,knob celery salad
celery,435505,celeryknobsalad,Knob Celery Salad,,6,6,1914,1914,0.15,0.15,knob celery salad
celery,456602,celeryknobsalad,Knob Celery salad,,1,1,0,0,0,0,knob celery salad
celery,3588,celeryplain,Plain Celery,,29,29,1865,1933,0.15,30,plain celery
celery,33352,celeryplain,"Celery, plain",,14,13,1858,1939,0.1,0.35,"celery, plain"
celery,460555,celeryplain,plain celery,,1,1,0,0,0,0,plain celery
celery,790,celerysalad,Celery Salad,,411,425,1882,1973,0,60,celery salad
celery,378947,celerysalad,Celery salad,,184,190,1905,1920,0.1,0.6,celery salad
celery,15084,celerysalad,"Salad, Celery",,32,32,1892,1929,0.2,0.6,"salad, celery"
celery,450619,celerysalad,celery salad,,15,15,1901,1914,0.25,0.6,celery salad
celery,389131,celerysalad,Celery salad,,1,1,1918,1918,0.3,0.3,celery salad
celery,502199,celerysalad,CELERY SALAD,,1,1,0,0,0,0,celery salad
celery,1159,celerystewed,Stewed Celery,,97,102,1893,1959,0.05,0.6,stewed celery
celery,389758,celerystewed,Stewed celery,,9,9,1912,1918,0.25,0.4,stewed celery
celery,383384,celerystewed,Stewed Celery,,2,2,1915,1916,0.4,0.4,stewed celery
celery,4224,celerytable,Table Celery,,237,251,1892,1969,0.05,35,table celery
celery,374061,celerytable,Table celery,,89,91,1900,1920,0.15,25,table celery
celery,62925,celerytable,Table-celery,,13,13,1899,1901,0,0,table-celery
celery,392348,celerytable,TABLE CELERY,,6,6,1917,1918,0.25,0.25,table celery
celery,410785,celerytable,table celery,,3,3,1917,1917,0.25,0.25,table celery
celery,406185,celerytable,Table Celery,,1,1,1917,1917,0.25,0.25,table celery
celery,439019,celerytable,Table Celery,,1,1,1921,1921,0,,table celery
celery,439018,celerytable,Table Celery,,0,0,0,0,0,0,table celery
tea,1913,beeftea,Beef tea,,105,105,1895,1969,0.05,40,beef tea
tea,376076,beeftea,Beef Tea,,4,5,1906,1919,0.05,0.15,beef tea
tea,506645,beeftea,beef tea,,1,1,0,0,0,0,beef tea
tea,40106,beefteacupsin,Beeftea in Cups,,14,14,1900,1901,0,0,beeftea in cups
tea,10743,blacktea,Black tea,,60,61,1856,1945,0,0.3,black tea
tea,390166,blacktea,Black Tea,,6,6,1887,1928,0.1,0.1,black tea
tea,57026,blacktea,Black tea,,1,1,1901,1901,0.1,0.1,black tea
tea,373134,blackcupgreenmixedorpertea,"Black, mixed or green tea, per cup",,24,24,1918,1920,0.15,0.15,"black, mixed or green tea, per cup"
tea,418806,blackcupgreenmixedorpertea,"black, mixed or green tea, per cup",,1,1,1918,1918,0.15,0.15,"black, mixed or green tea, per cup"
tea,143180,camomiletea,Camomile Tea,,93,93,1934,1974,0,2.25,camomile tea
tea,502958,camomiletea,camomile tea,,1,1,0,0,0,0,camomile tea
tea,210555,camomilletea,Camomille Tea,,15,15,1935,1973,0,0,camomille tea
tea,5611,ceylontea,Ceylon Tea,,310,311,1896,1981,0,0.55,ceylon tea
tea,377744,ceylontea,Ceylon tea,,25,26,1913,1941,0.05,0.35,ceylon tea
tea,410325,ceylontea,ceylon tea,,4,4,1913,1917,0.15,0.25,ceylon tea
tea,464399,ceylontea,Ceylon Tea,,3,3,1912,1917,0.1,0.25,ceylon tea
tea,386496,ceylontea,CEYLON TEA,,1,1,1918,1918,0,,ceylon tea
tea,98281,ceyloncreamteawith,Ceylon tea with cream,,15,15,1900,1933,0.15,0.35,ceylon tea with cream
tea,404267,ceyloncreamteawith,Ceylon Tea with cream,,13,14,1,1917,0.35,0.35,ceylon tea with cream
tea,385486,ceyloncreamteawith,Ceylon Tea with Cream,,12,12,1912,1937,0,0.35,ceylon tea with cream
tea,463128,ceyloncreamteawith,Ceylon Tea with cream,,1,1,0,0,0,0,ceylon tea with cream
tea,470004,ceyloncreamteawith,CEYLON TEA WITH CREAM,,1,1,1921,1921,0,0,ceylon tea with cream
tea,376000,ceylonpottea,"Ceylon Tea, Pot",,9,13,1917,1919,0.15,0.25,"ceylon tea, pot"
tea,20846,ceylonpottea,"Ceylon Tea, pot",,3,3,1906,1906,0,0,"ceylon tea, pot"
tea,430070,ceylonpottea,"Ceylon tea, pot",,1,1,1914,1914,0.05,0.05,"ceylon tea, pot"
tea,472253,ceylonpottea,"ceylon tea, pot",,1,1,1912,1912,0.25,0.25,"ceylon tea, pot"
tea,401119,blendchildsperpottea,"Childs' Blend Tea, per pot",,11,11,1917,1917,0.1,0.1,"childs' blend tea, per pot"
tea,18972,chinatea,China Tea,,131,131,1900,1981,0,0,china tea
tea,495270,chinatea,China Tea,,1,1,1959,1959,0,,china tea
tea,502956,chinatea,china tea,,1,1,0,0,0,0,china tea
tea,17896,chinateas,China Teas,,11,11,1900,1900,0,,china teas
tea,855,andcoffeetea,Coffee and Tea,,11,11,1900,1976,0,,coffee and tea
tea,462896,andcoffeetea,COFFEE AND TEA,,1,0,0,0,0,0,coffee and tea
tea,7598,coffeeortea,Coffee or Tea,,36,61,1900,1985,0.1,1.25,coffee or tea
tea,138305,coffeeortea,Coffee or Tea,,1,1,0,0,3,3,coffee or tea
tea,435921,coffeeortea,Coffee or tea,,1,1,1914,1914,0.1,0.15,coffee or tea
tea,7474,coffeemilkortea,"Coffee, Tea or Milk",,20,25,1900,1976,0.05,5,"coffee, tea or milk"
tea,1172,beefcupoftea,Cup of Beef Tea,,27,27,1900,1914,0.05,0.35,cup of beef tea
tea,444686,beefcupoftea,cup of beef tea,,1,1,1914,1914,0.1,0.1,cup of beef tea
tea,5591,cupoftea,Cup of Tea,,41,42,1892,1987,0,10,cup of tea
tea,411718,cupoftea,Cup of tea,,11,13,1913,1917,0.1,0.1,cup of tea
tea,446365,cupoftea,cup of tea,,1,1,1914,1914,0.1,0.1,cup of tea
tea,147752,darjeelingtea,Darjeeling Tea,,14,14,1958,1989,0,3.5,darjeeling tea
tea,438267,darjeelingtea,Darjeeling tea,,1,2,1987,1987,2.25,6.95,darjeeling tea
tea,136815,earlgreytea,EARL GREY TEA,,11,12,1959,1987,0,3.5,earl grey tea
tea,417885,earlgreytea,Earl Grey Tea,,2,2,1985,1987,0.95,1.75,earl grey tea
tea,1296,breakfastenglishtea,ENGLISH BREAKFAST TEA,,303,306,1880,1998,0,3.5,english breakfast tea
tea,378412,breakfastenglishtea,English Breakfast Tea,,51,51,1881,1954,0.05,0.35,english breakfast tea
tea,377746,breakfastenglishtea,English Breakfast tea,,25,26,1881,1987,0.05,6.95,english breakfast tea
tea,392541,breakfastenglishtea,English breakfast tea,,17,17,1900,1917,0.1,0.25,english breakfast tea
tea,420015,breakfastenglishtea,English Breakfast Tea,,4,4,1900,1943,0.05,0.25,english breakfast tea
tea,410321,breakfastenglishtea,english breakfast tea,,3,3,1913,1917,0.15,0.15,english breakfast tea
tea,404264,breakfastcreamenglishteawith,English Breakfast Tea with cream,,15,15,1,1917,0.35,0.35,english breakfast tea with cream
tea,20475,breakfastcreamenglishteawith,English Breakfast tea with cream,,12,12,1900,1940,0.15,0.35,english breakfast tea with cream
tea,385488,breakfastcreamenglishteawith,English Breakfast Tea with Cream,,5,5,1914,1919,0.15,0.35,english breakfast tea with cream
tea,461947,breakfastcreamenglishteawith,English breakfast tea with cream,,2,2,1913,1913,0.35,0.35,english breakfast tea with cream
tea,23201,breakfastcupenglishpertea,"English breakfast tea, per cup",,9,9,1882,1901,0.05,0.1,"english breakfast tea, per cup"
tea,26165,breakfastenglishperpottea,"English Breakfast Tea, per pot",,37,38,1882,1941,0.1,0.25,"english breakfast tea, per pot"
tea,445725,breakfastenglishperpottea,"English Breakfast Tea, Per Pot",,1,1,1914,1914,0.15,0.15,"english breakfast tea, per pot"
tea,446444,breakfastenglishperpottea,"English Breakfast Tea, per pot",,1,1,1914,1914,0.1,0.1,"english breakfast tea, per pot"
tea,456264,breakfastenglishperpottea,"English Breakfast Tea, per Pot",,1,1,0,0,0,0,"english breakfast tea, per pot"
tea,20844,breakfastenglishpottea,"English Breakfast Tea, pot",,18,18,1899,1948,0.1,0.25,"english breakfast tea, pot"
tea,375998,breakfastenglishpottea,"English Breakfast Tea, Pot",,14,18,1913,1919,0.05,0.25,"english breakfast tea, pot"
tea,430067,breakfastenglishpottea,"English Breakfast tea, pot",,1,1,1914,1914,0.05,0.05,"english breakfast tea, pot"
tea,463163,breakfastenglishpottea,"english breakfast tea, pot",,1,1,0,0,0,0,"english breakfast tea, pot"
tea,19259,caravanflowerofrussiatea,Flower of Russia Caravan tea,,39,39,1905,1907,0.5,5,flower of russia caravan tea
tea,1299,greentea,GREEN TEA,,218,222,1865,1985,0,0.5,green tea
tea,375935,greentea,Green Tea,,16,16,1856,1948,0.1,0.8,green tea
tea,378308,greentea,Green tea,,9,9,1881,1920,0.1,0.25,green tea
tea,422573,greentea,green tea,,1,1,1915,1915,0,,green tea
tea,22708,cupgreenpertea,"Green tea, per cup",,14,14,1892,1918,0.1,0.15,"green tea, per cup"
tea,380352,cupgreenpertea,"green tea, per cup",,2,2,1918,1920,0,0.15,"green tea, per cup"
tea,440720,cupgreenpertea,"Green Tea, per cup",,1,1,1918,1918,0.15,0.15,"green tea, per cup"
tea,31785,greenpottea,"Green Tea, pot",,24,24,1899,1948,0.15,1.5,"green tea, pot"
tea,162473,hottea,Hot Tea,,77,89,1856,1997,0,1.35,hot tea
tea,431866,hottea,Hot tea,,2,2,1914,1914,0.05,0.05,hot tea
tea,14119,icetea,Ice Tea,,42,43,1900,1992,0.05,1.25,ice tea
tea,437950,icetea,ICE TEA,,3,3,1914,1954,0,,ice tea
tea,28159,coffeeicedortea,Iced Coffee or Tea,,21,22,1900,1972,0.1,0.35,iced coffee or tea
tea,454755,coffeeicedortea,Iced coffee or tea,,1,0,0,0,0,0,iced coffee or tea
tea,1304,icedtea,Iced tea,,834,913,1894,1989,0,30,iced tea
tea,375933,icedtea,Iced Tea,,257,302,1900,1989,0,25,iced tea
tea,411382,icedtea,iced tea,,19,24,1913,1978,0.05,0.45,iced tea
tea,422343,icedtea,ICED TEA,,8,9,1914,1987,0.05,0.75,iced tea
tea,426495,icedtea,Iced Tea,,8,8,1905,1977,0.05,0.7,iced tea
tea,404779,icedtea,Iced tea,,2,2,1914,1917,0.1,0.1,iced tea
tea,8258,coffeeicedortea,iced tea or coffee,,30,33,1900,1984,0.05,2,iced tea or coffee
tea,376602,coffeeicedortea,Iced Tea or Coffee,,17,20,1912,1959,0.05,10,iced tea or coffee
tea,379350,coffeeicedortea,Iced tea or coffee,,5,5,1913,1919,0.05,0.1,iced tea or coffee
tea,413814,coffeeicedortea,Iced Tea or Coffee,,1,1,1987,1987,0.75,0.75,iced tea or coffee
tea,438528,coffeeicedortea,Iced tea or Coffee,,1,1,1987,1987,0.95,0.95,iced tea or coffee
tea,391611,creamicedteawith,Iced tea with cream,,12,12,1917,1918,0.15,0.2,iced tea with cream
tea,379169,creamicedteawith,Iced Tea with Cream,,5,5,1914,1919,0.15,0.15,iced tea with cream
tea,15671,glassicedtea,"Iced Tea, glass",,15,15,1899,1948,0.05,5,"iced tea, glass"
tea,377785,glassicedtea,"Iced tea, glass",,7,7,1915,1920,0.1,0.15,"iced tea, glass"
tea,10104,glassicedpertea,"Iced Tea, per Glass",,21,21,1889,1955,0.05,0.2,"iced tea, per glass"
tea,442788,glassicedpertea,"Iced tea, per glass",,3,3,1914,1914,0.05,0.05,"iced tea, per glass"
tea,439556,glassicedpertea,"Iced tea, per Glass",,1,1,1894,1894,0.1,0.1,"iced tea, per glass"
tea,463780,glassicedpertea,"Iced Tea, per glass",,1,1,1913,1913,0,,"iced tea, per glass"
tea,492567,glassicedpertea,"Iced Tea, Per Glass",,1,1,1913,1913,0.1,0.1,"iced tea, per glass"
tea,33017,indiatea,India Tea,,10,10,1905,1941,0.05,0.25,india tea
tea,425003,indiatea,India tea,,1,1,1915,1915,0.05,0.05,india tea
tea,18974,indiantea,Indian Tea,,32,32,1900,1971,0.2,0.2,indian tea
tea,427901,indiantea,Indian tea,,1,1,1900,1900,0,,indian tea
tea,17898,indianteas,Indian Teas,,9,10,1900,1900,0,,indian teas
tea,420024,indianteas,Indian teas,,2,2,1900,1900,0,,indian teas
tea,11556,japantea,JAPAN TEA,,38,38,1895,1933,0.05,0.25,japan tea
tea,436078,japantea,Japan tea,,4,4,1897,1913,0.2,0.3,japan tea
tea,407778,japantea,Japan Tea,,2,2,1901,1901,0,,japan tea
tea,146837,jasminetea,Jasmine tea,,9,10,1943,1976,0,2.25,jasmine tea
tea,418896,jasminetea,Jasmine Tea,,3,3,1967,1999,0.95,0.95,jasmine tea
tea,211339,javatea,Java Tea,,9,9,1917,1970,0.3,0.3,java tea
tea,486867,javatea,Java tea,,1,1,1913,1913,0.15,0.15,java tea
tea,143175,lindentea,Linden Tea,,131,132,1921,1973,0,,linden tea
tea,490530,lindentea,Linden tea,,2,2,1963,1969,0,,linden tea
tea,502959,lindentea,linden tea,,1,1,0,0,0,0,linden tea
tea,143178,minttea,Mint Tea,,86,86,1934,1974,0,0.75,mint tea
tea,497318,minttea,Mint tea,,2,2,1969,1969,0,,mint tea
tea,506700,minttea,mint tea,,1,1,0,0,0,0,mint tea
tea,5453,mixedtea,Mixed Tea,,33,33,1892,1958,0.05,0.25,mixed tea
tea,392542,mixedtea,Mixed tea,,16,17,1912,1917,0.1,0.25,mixed tea
tea,378307,mixedtea,mixed tea,,3,3,1913,1920,0.15,0.25,mixed tea
tea,349966,formosaoolongtea,Oolong Formosa Tea,,93,93,1917,1933,0.2,0.25,oolong formosa tea
tea,6156,oolongtea,Oolong Tea,,286,291,1865,1963,0,25,oolong tea
tea,377745,oolongtea,Oolong tea,,34,35,1881,1919,0.1,0.35,oolong tea
tea,386497,oolongtea,OOLONG TEA,,3,3,1918,1918,0,,oolong tea
tea,410324,oolongtea,oolong tea,,3,3,1913,1917,0.25,0.25,oolong tea
tea,440032,oolongtea,Oolong Tea,,1,1,1900,1900,0.05,0.05,oolong tea
tea,20491,creamoolongteawith,Oolong tea with cream,,17,17,1892,1933,0.15,0.35,oolong tea with cream
tea,404266,creamoolongteawith,Oolong Tea with cream,,13,15,1,1917,0.35,0.35,oolong tea with cream
tea,385487,creamoolongteawith,Oolong Tea with Cream,,10,10,1912,1937,0,0.35,oolong tea with cream
tea,470010,creamoolongteawith,OOLONG TEA WITH CREAM,,1,1,1921,1921,0,0,oolong tea with cream
tea,25658,oolongperpottea,"Oolong tea, per pot",,10,10,1882,1906,0.1,1.5,"oolong tea, per pot"
tea,458366,oolongperpottea,"Oolong Tea, per pot",,1,1,0,0,0,0,"oolong tea, per pot"
tea,461403,oolongperpottea,"Oolong Tea, Per Pot",,1,1,0,0,0,0,"oolong tea, per pot"
tea,20845,oolongpottea,"Oolong Tea, pot",,15,15,1899,1918,0.1,0.25,"oolong tea, pot"
tea,375997,oolongpottea,"Oolong Tea, Pot",,11,15,1917,1919,0.15,0.25,"oolong tea, pot"
tea,133611,orangepekoetea,ORANGE PEKOE TEA,,214,217,1919,1969,0,3.5,orange pekoe tea
tea,380394,orangepekoetea,Orange Pekoe Tea,,109,110,1914,1959,0.1,15,orange pekoe tea
tea,377751,orangepekoetea,Orange Pekoe tea,,14,17,1913,1987,0.1,6.95,orange pekoe tea
tea,409967,orangepekoetea,Orange pekoe tea,,2,2,1917,1918,0.15,0.25,orange pekoe tea
tea,410330,orangepekoetea,orange pekoe tea,,1,1,1917,1917,0.25,0.4,orange pekoe tea
tea,420016,orangepekoetea,Orange Pekoe Tea,,1,1,1943,1943,0.25,0.25,orange pekoe tea
tea,190239,orangepekoepottea,"Orange Pekoe Tea, Pot",,13,17,1917,1948,0.15,0.25,"orange pekoe tea, pot"
tea,168532,pepperminttea,Peppermint Tea,,17,17,1959,1998,0,3.5,peppermint tea
tea,3216,breakfastenglishofpottea,Pot of English breakfast tea,,18,18,1892,1913,0.15,0.3,pot of english breakfast tea
tea,377429,breakfastenglishofpottea,Pot of English Breakfast tea,,2,2,1913,1919,0.15,0.2,pot of english breakfast tea
tea,458669,breakfastenglishofpottea,Pot of English Breakfast Tea,,2,2,1912,1912,0.1,0.2,pot of english breakfast tea
tea,30678,greenofpottea,Pot of green tea,,16,16,1892,1913,0.15,0.25,pot of green tea
tea,485050,greenofpottea,Pot of Green tea,,4,4,1913,1913,0.2,0.2,pot of green tea
tea,472565,greenofpottea,Pot of Green Tea,,1,1,1912,1912,0.2,0.2,pot of green tea
tea,30681,japanofpottea,Pot of Japan tea,,18,18,1892,1913,0.15,0.25,pot of japan tea
tea,486771,japanofpottea,Pot of Japan Tea,,1,1,1913,1913,0.2,0.2,pot of japan tea
tea,3217,ofoolongpottea,Pot of Oolong tea,,23,23,1892,1919,0.15,0.3,pot of oolong tea
tea,472566,ofoolongpottea,Pot of Oolong Tea,,2,2,1912,1913,0.2,0.2,pot of oolong tea
tea,487060,ofoolongpottea,Pot of oolong tea,,1,1,1913,1913,0.2,0.2,pot of oolong tea
tea,5584,ofpottea,Pot of Tea,,179,194,1898,1985,0,20,pot of tea
tea,411720,ofpottea,Pot of tea,,18,20,1913,1917,0.05,5,pot of tea
tea,443955,ofpottea,pot of tea,,7,7,1913,1914,0.05,0.2,pot of tea
tea,443404,ofpottea,POT OF TEA,,3,3,1914,1914,0.2,0.2,pot of tea
tea,442741,ofpottea,Pot of Tea,,1,1,1914,1914,0.15,0.4,pot of tea
tea,349873,ofppottea,Pot of tea (p. p.),,21,21,1933,1933,0.2,0.25,pot of tea (p. p.)
tea,353503,ofppottea,Pot of tea (p.p.),,11,11,1933,1933,0,0,pot of tea (p.p.)
tea,32511,forofpotteatwo,Pot of tea for two,,17,17,1900,1917,0.2,30,pot of tea for two
tea,442836,forofpotteatwo,Pot of Tea For Two,,1,1,1914,1914,0.25,0.25,pot of tea for two
tea,10890,pottea,Pot Tea,,13,13,1900,1962,0.1,0.3,pot tea
tea,312570,sherrytea,Sherry Tea,,25,34,1917,1946,0.4,0.4,sherry tea
tea,406809,sherrytea,sherry tea,,2,2,1917,1917,0.4,0.4,sherry tea
tea,10973,ofpotsingletea,Single Pot of Tea,,23,23,1900,1901,0.1,0.1,single pot of tea
tea,183610,hoticedortea,Tea (Hot or Iced),,27,27,1920,1979,0.1,0.5,tea (hot or iced)
tea,422049,hoticedortea,Tea (hot or iced),,1,1,1939,1939,0.1,0.1,tea (hot or iced)
tea,243586,perpottea,Tea (per pot),,11,11,1939,1963,0,0.3,tea (per pot)
tea,182498,pottea,Tea (Pot),,97,118,1914,1985,0,25,tea (pot)
tea,393108,pottea,Tea (pot),,10,10,1917,1917,0.1,0.25,tea (pot)
tea,822,coffeetea,Tea & Coffee,,11,11,1900,1901,0,,tea & coffee
tea,396120,allkindsperpottea,"Tea all kinds, per pot",,13,13,1917,1917,0.2,0.2,"tea all kinds, per pot"
tea,68013,andcreamtea,Tea and cream,,37,37,1905,1906,0.35,35,tea and cream
tea,401236,andcreamtea,Tea and Cream,,4,4,1914,1917,0.2,0.2,tea and cream
tea,11529,coffeeortea,Tea or Coffee,,23,29,1900,1975,0,0.3,tea or coffee
tea,436166,coffeeortea,Tea or coffee,,2,2,1913,1914,0.1,0.2,tea or coffee
tea,21103,perpottea,Tea per pot,,19,19,1900,1954,0,0.45,tea per pot
tea,19258,creamteawith,Tea with cream,,94,95,1896,1950,0,0.4,tea with cream
tea,380381,creamteawith,Tea with Cream,,17,17,1914,1947,0,0.35,tea with cream
tea,447178,creamteawith,Tea with cream,,1,1,1900,1900,0.35,0.35,tea with cream
tea,453672,creamteawith,tea with cream,,1,1,0,0,0,0,tea with cream
tea,183752,lemonteawith,Tea with Lemon,,65,66,1900,1959,0.2,0.5,tea with lemon
tea,447050,lemonteawith,Tea with Lemon,,1,1,1947,1947,0.05,0.1,tea with lemon
tea,38752,milkteawith,Tea with Milk,,16,18,1900,1937,0,0.25,tea with milk
tea,443733,milkteawith,tea with milk,,1,1,1914,1914,0.1,0.1,tea with milk
tea,220060,teavervain,Vervain Tea,,51,51,1934,1973,0,,vervain tea
tea,502960,teavervain,vervain tea,,1,1,0,0,0,0,vervain tea
tea,12732,hysonteayoung,Young Hyson Tea,,53,53,1891,1941,0.05,15,young hyson tea
tea,377747,hysonteayoung,Young Hyson tea,,8,8,1914,1941,0.05,0.35,young hyson tea
tea,375999,hysonpotteayoung,"Young Hyson Tea, Pot",,11,15,1913,1919,0.05,0.15,"young hyson tea, pot"
tea,20843,hysonpotteayoung,"Young Hyson Tea, pot",,3,3,1892,1939,0.1,0.25,"young hyson tea, pot"
tea,430066,hysonpotteayoung,"Young Hyson tea, pot",,1,1,1914,1914,0.05,0.05,"young hyson tea, pot"
coffee,398224,allblendbreakfastcoffeeofordersourownpotspecialwith,Pot of Coffee (Our Own Special Blend) with All Breakfast Orders,,10,10,1913,1917,0,,pot of coffee (our own special blend) with all breakfast orders
coffee,461339,allblendbreakfastcoffeeofordersourownpotspecialwith,Pot of Coffee (Our Own Special Blend) with all Breakfast Orders,,4,4,1913,1913,0,,pot of coffee (our own special blend) with all breakfast orders
coffee,352772,ambassadorcoffeecreamwith,Ambassador coffee with cream,,23,23,1933,1933,0,0,ambassador coffee with cream
coffee,380380,ambassadorcoffeecreamwith,Ambassador Coffee with Cream,,1,1,1933,1933,0.35,0.35,ambassador coffee with cream
coffee,133608,americancoffee,AMERICAN COFFEE,,141,142,1933,1996,0,1.45,american coffee
coffee,383823,americancoffee,American Coffee,,7,7,1955,1963,0,,american coffee
coffee,186462,americancoffee,American Coffee,,1,1,1958,1958,0,0,american coffee
coffee,502952,americancoffee,american coffee,,1,1,0,0,0,0,american coffee
coffee,286347,americancoffeeitalianor,Italian or American Coffee,,10,10,1935,1963,0,0,italian or american coffee
coffee,11470,andcoffeecream,Coffee and Cream,,53,54,1900,1914,0.1,35,coffee and cream
coffee,397917,andcoffeecream,coffee and cream,,3,3,1917,1917,0.2,0.2,coffee and cream
coffee,410741,andcoffeecream,Coffee and cream,,1,1,1917,1917,0.15,0.15,coffee and cream
coffee,396118,andcoffeecreamfleischmannsspecial,Fleischmann's Special coffee and cream,,10,10,1917,1917,0.2,0.2,fleischmann's special coffee and cream
coffee,397992,andcoffeecreamfleischmannsspecial,Fleischmann's Special coffee and cream,,1,1,1917,1917,0.2,0.2,fleischmann's special coffee and cream
coffee,398773,andcoffeecreamfleischmannsspecial,Fleischmann's special coffee and cream,,1,1,1917,1917,0.2,0.2,fleischmann's special coffee and cream
coffee,401138,andcoffeecreamfleischmannsspecial,Fleischmann's Special Coffee and Cream,,1,1,1917,1917,0.2,0.2,fleischmann's special coffee and cream
coffee,391032,andcoffeemilk,Coffee and milk,,10,10,1917,1918,0.25,0.25,coffee and milk
coffee,401228,andcoffeemilk,Coffee and Milk,,4,4,1914,1917,0.15,0.15,coffee and milk
coffee,415072,andcoffeemilk,Coffee and milk,,1,1,1917,1917,0.25,0.25,coffee and milk
coffee,9066,blackcoffee,Black Coffee,,39,39,1888,1943,0.05,10,black coffee
coffee,422855,blackcoffee,BLACK COFFEE,,1,1,1915,1915,0,,black coffee
coffee,96,coffee,Coffee,,7740,8489,1,2928,0,30,coffee
coffee,373282,coffee,COFFEE,,160,166,1883,1993,0.05,0.75,coffee
coffee,9051,coffee,COFFEE.,,60,61,1881,1907,0,,coffee.
coffee,374437,coffee,coffee,,49,52,1900,1920,0.05,0.4,coffee
coffee,380004,coffee,Coffee,,28,28,1900,1965,0.05,0.6,coffee
coffee,108804,coffee,Coffee,,2,2,1900,1900,0,0,coffee
coffee,426069,coffee,COFFEE,,1,1,0,0,0,,coffee
coffee,477992,coffee,Coffee.,,1,1,0,0,0,0,coffee.
coffee,496656,coffee,Coffee,,1,1,1910,1910,0,,coffee
coffee,373133,coffeecreamcupinperpotservedwith,"Coffee with cream served in pot, per cup",,41,41,1918,1920,0.1,0.1,"coffee with cream served in pot, per cup"
coffee,506859,coffeecreamcupinperpotservedwith,"coffee with cream served in pot, per cup",,1,1,0,0,0,0,"coffee with cream served in pot, per cup"
coffee,34771,coffeecreamcupofwith,Cup of coffee with cream,,37,39,1899,1961,0.1,0.15,cup of coffee with cream
coffee,436631,coffeecreamcupofwith,Cup of Coffee with Cream,,5,5,1913,1914,0.1,0.15,cup of coffee with cream
coffee,461756,coffeecreamcupofwith,cup of coffee with cream,,1,1,0,0,0,0,cup of coffee with cream
coffee,12234,coffeecreamcupperwith,"Coffee, per cup with cream",,15,15,1892,1907,0,0,"coffee, per cup with cream"
coffee,393234,coffeecreamdemifrenchtassewith,"French coffee, demi-tasse with cream",,15,20,1917,1917,0.4,0.4,"french coffee, demi-tasse with cream"
coffee,411437,coffeecreamdemifrenchtassewith,"french coffee, demi-tasse with cream",,1,1,1917,1917,0.4,0.4,"french coffee, demi-tasse with cream"
coffee,349850,coffeecreamfiltrewith,Coffee Filtre with Cream,,52,53,1933,1933,0.25,0.4,coffee filtre with cream
coffee,10857,coffeecreamicedwith,Iced Coffee with Cream,,20,20,1901,1959,0.1,0.3,iced coffee with cream
coffee,376409,coffeecreamicedwith,Iced coffee with cream,,19,19,1913,1919,0,0.3,iced coffee with cream
coffee,447693,coffeecreamicedwith,Iced Coffee with Cream,,1,1,1914,1914,0.2,0.2,iced coffee with cream
coffee,461764,coffeecreamicedwith,iced coffee with cream,,1,1,0,0,0,0,iced coffee with cream
coffee,482842,coffeecreamicedwith,Iced coffee with cream,,1,1,0,0,0,0,iced coffee with cream
coffee,8290,coffeecreamofpotwith,Pot of Coffee with Cream,,36,37,1892,1955,0.1,35,pot of coffee with cream
coffee,433446,coffeecreamofpotwith,Pot of coffee with cream,,8,10,1913,1914,0.15,0.35,pot of coffee with cream
coffee,446364,coffeecreamofpotwith,pot of coffee with cream,,2,2,1914,1914,0.3,0.3,pot of coffee with cream
coffee,351523,coffeecreampotwith,Coffee (pot) with Cream,,24,24,1933,1933,0,0,coffee (pot) with cream
coffee,7624,coffeecreampurewith,Coffee with Pure Cream,,11,11,1900,1985,0.05,0.1,coffee with pure cream
coffee,408181,coffeecreampurewith,Coffee with pure cream,,1,1,1917,1917,0.1,0.1,coffee with pure cream
coffee,448788,coffeecreampurewith,coffee with pure cream,,1,1,1914,1914,0.1,0.1,coffee with pure cream
coffee,10859,coffeecreamwith,Coffee with Cream,,260,267,1,1981,0,35,coffee with cream
coffee,375934,coffeecreamwith,Coffee with cream,,44,44,1913,1933,0.1,0.45,coffee with cream
coffee,395757,coffeecreamwith,"Coffee, with Cream",,17,19,1912,1917,0.1,0.35,"coffee, with cream"
coffee,32743,coffeecreamwith,"Coffee, with cream",,15,15,1896,1940,0.1,0.35,"coffee, with cream"
coffee,411407,coffeecreamwith,coffee with cream,,4,4,1914,1917,0.1,0.15,coffee with cream
coffee,402821,coffeecreamwith,"Coffee, With Cream",,1,1,1917,1917,0.1,0.1,"coffee, with cream"
coffee,457692,coffeecreamwith,Coffee with cream,,1,1,0,0,0,0,coffee with cream
coffee,470012,coffeecreamwith,COFFEE WITH CREAM,,1,1,1921,1921,0,0,coffee with cream
coffee,338448,coffeecuban,Cuban Coffee,,29,29,1917,1937,0.3,0.35,cuban coffee
