fp_i,n.1orange,n.2boiledpotatoes,n.2cocoaportionspot,n.2oranges,n.4frenchsardines,n.agradehalfmilkpint,n.agrademilk,n.agrademilkpint,n.ahuilelsardines,n.allblendbreakfastcoffeeofordersourownpotspecialwith,n.allchickenmeatsaladwhite,n.allkindsperpottea,n.ambassadorcoffeecreamwith,n.americancheese,n.americancheeseyoung,n.americancoffee,n.americancoffeeitalianor,n.americancreamicevanilla,n.americanpeas,n.andassortedcheesecrackers,n.andassortedcheesecrackersonsaltinesservedtraywith,n.andcheesecrackers,n.andcheesecrackerstoasted,n.andcoffeecream,n.andcoffeecreamfleischmannsspecial,n.andcoffeemilk,n.andcoffeetea,n.andcreamtea,n.andgreenolivesripe,n.andolivesqueenripe,n.apollinaris,n.apollinarismineralwater,n.apollinarispints,n.apollinariswater,n.appledeepdishpie,n.appledutchpie,n.applefreshpie,n.applegreenpie,n.applehomemadepie,n.applehotpie,n.applenewpie,n.applepie,n.applepies,n.applepiesliced,n.assortedcheese,n.assortedcheeses,n.assortedfreshfruit,n.assortedfreshfruitstewed,n.assortedfruit,n.assortedfruitinseason,n.assortedfruitofplate,n.assortedfruits,n.assortedfruitsstewed,n.assortedfruitstewed,n.assortisfruits,n.aubeansbeurrestring,n.aubeansgratinstring,n.aubeurrefrenchpeas,n.aubeurrenewpeas,n.auceleryjus,n.beansbeurrestring,n.beansbutteredstring,n.beansbutterinstring,n.beansfrenchstring,n.beansfreshstring,n.beansnewstring,n.beansstring,n.beefcupoftea,n.beeftea,n.bermudaboiledpotatoes,n.blackcoffee,n.blackcupgreenmixedorpertea,n.blackolives,n.blacktea,n.blendchildsperpottea,n.boiledhotpotatoes,n.boilednewpotatoes,n.boiledplainpotatoes,n.boiledpotatoes,n.bonelesssardines,n.bordelaisebraisedcelery,n.bottleindividualmilk,n.bottleindmilk,n.bottlemilk,n.bottlemilkof,n.bottlemilkpasteurizedper,n.bottlemilkper,n.bowlmilkper,n.boxfrenchpersardines,n.boxpersardines,n.boxsardines,n.boxsardinessmall,n.braisecelery,n.braisedcelery,n.branchceleryin,n.brancheceleryen,n.branchescelery,n.breakfastcreamenglishteawith,n.breakfastcupenglishpertea,n.breakfastenglishofpottea,n.breakfastenglishperpottea,n.breakfastenglishpottea,n.breakfastenglishtea,n.butteredgreenpeas,n.butterinnewpeas,n.californiacocktailfruit,n.californiafruit,n.californiaolives,n.californiaolivesripe,n.californiaorange,n.californiaoranges,n.californiaorangesliced,n.camomiletea,n.camomilletea,n.caravanflowerofrussiatea,n.celery,n.celerycrisphearts,n.celerydressed,n.celeryfresh,n.celeryheartof,n.celeryhearts,n.celeryheartsof,n.celeryicedpascal,n.celeryknob,n.celeryknobsalad,n.celeryplain,n.celerysalad,n.celerystewed,n.celerytable,n.certifiedhalfmilkpint,n.certifiedmilkpasteurized,n.ceyloncreamteawith,n.ceylonpottea,n.ceylontea,n.cheese,n.cheeseimportedroquefort,n.cheeseroquefort,n.cheeses,n.chickendarkmeatsalad,n.chickendarkmeatsaladwith,n.chickendressingmayonnaisesalad,n.chickenmayonnaisemeatonlysaladwhite,n.chickenmayonnaisesalad,n.chickenmayonnaisesaladwith,n.chickenmeatonlysaladwhite,n.chickenmeatsaladwhite,n.chickensalad,n.chickensaladsmall,n.chinatea,n.chocolate,n.chocolatecocoacuporper,n.chocolatecocoaor,n.chocolatecocoaorpot,n.cocktailfreshfruit,n.cocktailfruit,n.cocoa,n.cocoacup,n.cocoacupof,n.cocoacupper,n.cocoaforonepot,n.cocoaofpot,n.cocoaperpot,n.cocoapot,n.coffee,n.coffeecreamcupinperpotservedwith,n.coffeecreamcupofwith,n.coffeecreamcupperwith,n.coffeecreamdemifrenchtassewith,n.coffeecreamfiltrewith,n.coffeecreamicedwith,n.coffeecreamofpotwith,n.coffeecreampotwith,n.coffeecreampurewith,n.coffeecreamwith,n.coffeecuban,n.coffeecup,n.coffeecupcustard,n.coffeecupfrench,n.coffeecupfrenchsmall,n.coffeecupof,n.coffeecuporderperspecialto,n.coffeecupper,n.coffeedecaffeinated,n.coffeedecaffeinatedpot,n.coffeedemifrenchtasse,n.coffeedemitasse,n.coffeeforofonepot,n.coffeeforofpottwo,n.coffeeforonepot,n.coffeefrench,n.coffeeglassiced,n.coffeeglassicedper,n.coffeehag,n.coffeehot,n.coffeehoticedor,n.coffeeice,n.coffeeiced,n.coffeeicedortea,n.coffeelargepot,n.coffeemilkortea,n.coffeeofpot,n.coffeeortea,n.coffeeperpot,n.coffeepot,n.coffeepotsanka,n.coffeepotsingle,n.coffeepotsmall,n.coffeesanka,n.coffeespecial,n.coffeeturkish,n.coldsardines,n.colossalolivesripe,n.creamfrenchglassiceinvanilla,n.creamfrenchicevanilla,n.creamicedteawith,n.creamicevanilla,n.creamoolongteawith,n.creamteawith,n.cupfreshfruit,n.cupgreenpertea,n.cupoftea,n.darjeelingtea,n.defromageroquefort,n.defruitsmelange,n.defruitssalade,n.domesticsardines,n.eachoranges,n.earlgreytea,n.earlyjunepeas,n.farciesolives,n.floridaorange,n.floridaoranges,n.formosaoolongtea,n.forofpotteatwo,n.fraisfruits,n.frenchfriedorderpotatoesto,n.frenchfriedpotatoes,n.frenchfriedpotatoesraw,n.frenchfries,n.frenchgreenpeas,n.frenchnewpeasstyle,n.frencholives,n.frenchpeas,n.frenchsardines,n.freshfruit,n.freshfruitinseason,n.freshfruits,n.freshfruitsalad,n.freshfruitsinseason,n.freshfruitssalad,n.freshfruitsstewed,n.freshfruitstewed,n.freshgardenpeas,n.freshglassmilk,n.freshgreenpeas,n.freshlobstersalad,n.freshmilk,n.freshpeas,n.fromageroquefort,n.fruit,n.fruitinseason,n.fruitmelange,n.fruitmixed,n.fruits,n.fruitsalad,n.fruitsinseason,n.fruitssalad,n.fumeessardines,n.gardennewpeas,n.glassicedpertea,n.glassicedtea,n.glassmilk,n.glassmilkof,n.glassmilkper,n.glassmilkperpure,n.gobletmilkof,n.greennewpeas,n.greenofpottea,n.greenolives,n.greenolivesorripe,n.greenpeas,n.greenpottea,n.greentea,n.headlettucesalad,n.heartlettuceofsalad,n.heartslettuceofsalad,n.homogenizedmilk,n.hoticedortea,n.hottea,n.hysonpotteayoung,n.hysonteayoung,n.icedtea,n.icetea,n.importedroquefort,n.importedsardines,n.indiantea,n.indiatea,n.individualmilk,n.inoilsardines,n.inoilsardinessmoked,n.japanofpottea,n.japantea,n.jasminetea,n.javatea,n.junepeas,n.largelobstersalad,n.lemonteawith,n.lettucesalad,n.lettucesalade,n.lindentea,n.lobstermayonnaisesalad,n.lobstersalad,n.lobstersaladsmall,n.mashedpotato,n.mashedpotatoes,n.milk,n.milkofpitcher,n.milkpasteurized,n.milkskim,n.milkteawith,n.minttea,n.mixedolives,n.mixedtea,n.newparisiennepeas,n.newpeas,n.newradishes,n.ofoolongpottea,n.ofpotsingletea,n.ofpottea,n.ofppottea,n.olive,n.olives,n.olivesqueen,n.olivesqueenspanish,n.olivesripe,n.olivesspanish,n.olivesvertes,n.oolongperpottea,n.oolongpottea,n.oolongtea,n.orange,n.orangepekoepottea,n.orangepekoetea,n.oranges,n.orangesliced,n.orangessliced,n.orangestwo,n.orangewhole,n.ororangeslicedwhole,n.pepperminttea,n.perpersonroquefort,n.perpottea,n.pottea,n.radishes,n.radishesrose,n.roquefort,n.sardines,n.sardinessmoked,n.sherrytea,n.teavervain,n.NA,sum
apollinaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,3,0,1,16,22,0,3,206,0,6,3,0,2,0,11,0,0,8,0,0,6,0,1,1,1,8,0,0,0,114,8,212,242,0,4,0,3,0,0,3,0,0,3,0,184,11,0,2,0,3,0,19,0,2,0,1,7,0,1,56,0,1,1,18,0,9,0,3,20,0,1,0,0,43,19,122,2,0,0,0,0,699,0,0,0,2,7,3,0,4,5,6,184,51,45,0,0,20,3,3,73,9,279,0,0,0,0,0,8,10,0,0,320,0,0,71,1,7,0,1,29,60,13,2,22,2,8,38,9,363,0,16,1,0,0,13,14,0,0,49,0,11,5,21,6,11,0,36,0,0,2,29,4,5,0,226,0,0,0,0,1,3,158,14,6,0,20,7,51,27,1,0,6,0,66,270,3,0,0,32,5,292,22,12,0,1,13,0,3,12,0,0,7,0,6,3,21,0,0,0,8,16,109,0,0,5,0,9,290,32,41,1,0,77,0,0,0,4,1,3,0,0,1,2,0,0,3,45,9,103,73,4,23,12,0,1,0,21,19,37,0,3,23,9,4,2,271,2,12,0,8,33,0,1,2,1,3,171,3,3,3,0,1,1,3,9,11,1,0,2,6,1,0,316,1,0,9,323,0,1,137,36,1,7,0,3,0,4,5,0,112,7,8,0,17,0,4,691,102,0,51,57,0,0,1,19,12,1,26,79,22,42,0,0,0,0,9,2,1,432,0,315,159,25,0,0,NA,9866
chocolate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,19,59,573,3,0,6,1,1,16,8,825,0,22,3,1,0,9,11,16,2,38,19,17,0,0,3,8,0,25,3,4,4,17,1,2,1,12,0,0,0,0,0,2,106,6,6,0,31,11,35,29,3,0,7,33,13,43,20,1,0,40,1,228,6,12,9,3,5,0,0,0,1,3,12,0,9,9,0,2,4,14,1,3,292,0,2,3,0,13,175,15,53,7,3,25,0,21,1,23,2,3,2,24,13,2,1,1,16,0,9,17,154,3,0,0,2,1,0,25,18,72,1,8,33,0,11,0,189,1,113,4,6,22,1,1,2,2,27,153,4,5,18,0,1,2,2,0,3,17,0,2,1,0,3,332,0,3,4,321,1,4,331,292,3,5,1,1,3,8,16,8,57,7,0,18,24,24,1,315,114,0,78,16,0,4,0,159,3,1,51,208,47,56,0,20,1,0,0,4,18,381,0,161,249,2,3,0,NA,7428
frenchfriedpotatoes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,4,0,6,199,20,58,11,7,144,1,21,13,22,8,6,17,39,12,7,0,0,48,0,1,13,282,5,31,2,7,7,4,32,52,74,19,11,140,7,169,1,372,8,52,12,146,151,1,5,20,6,31,325,10,14,35,11,4,9,9,1,4,18,1,1,8,6,45,427,1,3,12,544,14,5,569,483,2,9,4,5,2,15,28,0,138,10,10,0,77,10,0,250,204,1,278,55,0,2,11,131,5,4,153,109,130,80,4,66,6,8,0,10,60,259,4,147,159,6,2,0,NA,7332
cocoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,4,3,3,6,925,0,21,1,0,0,8,6,19,7,39,21,33,0,0,2,14,0,19,23,14,1,24,1,0,0,4,1,0,0,0,1,1,123,7,4,1,22,7,27,47,1,0,6,40,8,28,17,3,0,32,1,215,10,21,4,0,6,1,0,0,0,16,6,0,8,6,2,5,4,15,0,4,310,10,1,4,0,7,133,17,48,7,4,28,0,24,1,25,2,0,2,27,13,2,0,2,23,0,3,4,127,5,0,0,1,1,1,22,39,61,1,6,34,1,26,1,179,0,119,8,8,32,1,2,0,0,31,174,5,5,29,1,2,3,0,0,4,33,0,1,2,7,3,252,0,1,9,285,17,4,291,435,0,13,2,1,8,9,22,7,54,3,1,0,42,24,0,246,103,6,100,9,0,2,1,177,4,0,54,233,109,69,0,50,0,1,0,4,31,318,0,105,156,2,0,0,NA,6836
frenchpeas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,23,0,2,37,0,0,0,1,0,2,0,6,9,1,6,3,8,14,13,46,203,6,0,13,1,13,1,47,58,129,1,19,64,1,28,0,352,4,15,4,27,74,0,0,0,1,6,214,2,2,13,0,0,0,8,0,0,1,0,1,7,6,13,466,2,0,9,549,19,2,238,114,7,11,0,0,0,2,13,0,108,10,1,11,39,0,3,589,301,0,183,56,0,8,4,33,15,0,87,227,63,126,4,29,4,0,5,7,14,643,0,389,407,19,23,0,NA,6398
celerysalad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,63,0,0,5,3,16,30,18,257,0,1,0,0,0,2,17,0,0,315,0,0,72,4,5,0,0,7,56,21,3,16,0,4,12,7,142,18,6,4,0,0,11,8,0,0,24,0,5,6,8,6,10,11,22,0,0,15,17,5,3,3,154,1,3,2,0,0,0,101,3,18,0,17,1,20,19,0,5,17,0,8,191,9,0,14,20,7,325,6,4,0,8,7,0,0,8,0,0,22,0,6,13,16,2,1,8,0,0,82,0,0,4,0,22,237,61,19,0,0,90,0,0,0,0,0,2,0,0,0,0,2,0,2,21,3,26,84,2,0,9,0,6,1,16,38,50,0,8,51,4,3,0,231,0,10,0,38,23,0,0,0,1,11,116,1,0,8,2,0,0,8,15,5,1,0,0,7,1,1,416,0,1,6,299,0,1,174,40,2,0,0,2,0,0,6,0,62,2,4,0,11,0,1,327,94,0,38,23,0,3,1,22,10,0,12,127,21,31,0,9,0,1,7,0,2,319,0,202,201,14,0,0,NA,6166
lettucesalad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,9,814,25,6,648,177,5,10,0,4,8,6,21,7,141,7,3,5,54,23,4,746,255,3,246,38,12,5,2,58,18,0,138,208,82,92,1,51,9,4,8,5,14,752,3,353,397,20,20,7,NA,5540
coffeeiced,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,2,28,12,22,54,4,1,3,30,16,139,2,4,0,30,9,355,1,46,39,0,6,2,0,0,0,10,4,3,11,0,7,0,0,1,0,0,257,12,10,5,0,2,166,44,58,2,6,97,0,27,3,28,6,3,14,20,19,4,0,0,18,12,5,3,93,1,0,0,3,1,1,26,22,45,2,1,28,0,64,2,306,5,6,3,44,52,2,1,26,1,6,727,6,7,22,2,2,8,3,0,0,2,1,0,1,9,35,231,1,0,6,296,17,6,188,286,1,1,6,1,0,5,10,0,70,8,0,0,73,0,1,218,95,0,94,5,0,1,2,26,7,1,10,33,65,24,2,34,1,0,4,3,21,199,3,148,66,2,0,0,NA,5510
applegreenpie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,10,0,0,30,0,11,32,30,0,0,7,19,28,0,2,3,0,21,2,0,3,0,13,13,45,139,0,3,0,1,7,0,3,0,0,6,0,112,2,22,3,0,17,1,24,4,0,0,0,0,0,2,1,0,2,0,0,0,0,1,1,8,0,1,2,1,4,5,1,0,0,0,0,0,210,5,1,0,64,2,11,0,5,1,4,20,4,12,23,0,1,0,7,20,3,137,0,14,15,1,17,31,5,4,1,194,0,0,73,4,11,2,15,60,84,10,6,1,3,10,24,6,207,8,17,1,0,50,2,8,0,0,29,0,21,0,0,0,3,8,9,3,2,8,33,0,0,1,2,3,1,0,1,1,1,83,5,4,2,3,6,31,8,1,1,3,10,2,6,1,3,0,47,1,127,1,61,15,2,3,0,0,0,0,1,0,0,4,0,0,1,0,0,0,21,141,0,0,0,0,1,89,0,4,2,1,7,0,0,1,0,5,0,3,8,3,2,0,0,15,0,2,4,197,1,0,0,2,1,3,14,16,6,0,0,10,0,85,0,119,1,8,1,39,49,3,1,2,0,0,108,1,3,9,0,0,3,1,0,0,1,0,1,5,0,54,137,0,0,0,220,0,2,198,138,1,8,5,0,0,6,5,9,31,2,0,0,36,30,0,142,81,0,184,6,0,1,1,9,1,1,37,37,9,31,0,4,3,0,0,2,11,172,0,58,75,1,0,0,NA,5362
greenpeas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,5,48,41,0,2,7,1,2,357,4,4,24,1,2,2,9,16,0,1,0,1,1,9,53,505,0,0,9,492,24,2,526,258,2,1,4,2,1,6,17,0,47,12,4,0,58,0,1,707,200,1,139,38,0,2,2,37,7,1,16,160,110,64,2,67,12,1,9,5,32,545,4,369,241,1,0,0,NA,5350
beansfrenchstring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,133,131,11,3,0,7,5,0,3,0,0,1,0,72,12,0,1,0,0,0,0,1,0,0,1,0,0,10,2,0,0,0,1,2,7,4,1,12,0,0,0,0,4,10,11,10,0,0,0,1,272,0,1,0,0,1,0,0,1,0,8,149,71,28,0,0,1,0,9,27,10,118,0,1,0,0,0,1,5,0,0,180,0,0,59,0,3,0,1,2,26,11,1,10,0,11,13,10,68,8,2,5,0,0,0,2,0,0,9,0,1,0,0,6,3,0,17,0,0,8,16,8,5,0,91,1,7,0,1,0,1,69,2,6,0,10,0,26,38,0,0,4,0,3,123,1,0,6,5,0,178,2,1,0,5,8,0,0,11,4,0,28,0,12,15,3,1,0,0,0,0,38,0,1,0,0,26,305,51,8,0,1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,13,4,6,70,1,0,11,0,7,1,4,31,39,0,19,19,8,1,0,109,0,5,2,19,5,0,0,1,1,5,78,2,0,2,0,0,0,4,0,6,2,0,0,1,0,0,178,1,0,1,192,0,2,81,17,4,0,0,0,0,0,3,0,67,1,7,0,12,0,1,241,70,0,31,33,0,4,0,14,6,1,0,134,5,8,0,0,0,0,3,0,1,299,1,201,194,17,0,0,NA,5080
